"Income Quality","1.3964","1.9493","-1.3284","1.8087","1.4726","2.0796","1.0687","1.5092","1.5719","1.8485","2.193","-0.8174","3.8039","2.5668","4.4648","0.1334","0.8481","1.7635","143.4286","91.6667","0.4422","-3.7619","6.7016","2.7247","-0.1785","4.9798","-2.478","16.7368","1.416","2.2141","-3.7734","2.92","0.1553","-3.2451","-0.8098","1.3832","19.8","-0.9473","-0.0443","-7.6"
"Payout Ratio","0.183","0.119","0.241","0.23","0.118","0.069","0.115","0.111","0.084","0.049","0.099","-0.107","0.209","0.063","0.24","0.006","0.037","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Intangible Assets out of Total Assets","0.282","0.2827","0.2847","0.2856","0.2874","0.2837","0.2746","0.2758","0.2681","0.2726","0.2678","0.2666","0.2774","0.2763","0.2767","0.2766","0.3146","0.3165","0.3218","0.3249","0.3267","0.3245","0.3287","0.3344","0.3367","0.3306","0.331","0.3367","0.3374","0.3328","0.3293","0.3338","0.3264","0.3288","0.3299","0.3255","0.2914","0.2716","0.3275","0.4599"
"Selling, General and Administrative Expense of Revenue","0.2455","0.2424","0.2703","0.3033","0.235","0.2289","0.2498","0.2329","0.2049","0.205","0.2228","0.2111","0.1851","0.1926","0.2208","0.2106","0.1884","0.198","0.2248","0.2125","0.1864","0.1875","0.2096","0.2037","0.1749","0.19","0.2229","0.2193","0.1865","0.2084","0.2442","0.2479","0.2274","0.2461","0.2552","0.1579","0.1899","0.1986","0.2289","0.1655"
"Research and Development Expense of Revenue","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Working Capital","-9413000000.0","-9454000000.0","-9073000000.0","-7788000000.0","-7818000000.0","-8612000000.0","-8802000000.0","-8470000000.0","-5635000000.0","-5641000000.0","-5053000000.0","-7689000000.0","-3818000000.0","-4692000000.0","-5264000000.0","-4501000000.0","-5183000000.0","-5880000000.0","-5427000000.0","-4998000000.0","-5061000000.0","-6236000000.0","-5347000000.0","-4972000000.0","-4683000000.0","-4739000000.0","-4267000000.0","-4078000000.0","-4499000000.0","-4024000000.0","-2863000000.0","-1806000000.0","-732000000.0","-2850000000.0","-3470000000.0","-2118000000.0","-1300000000.0","-965000000.0","-1342000000.0","-1365000000.0"
"Tangible Asset Value","37283000000.0","37166000000.0","36810000000.0","36623000000.0","36306000000.0","36988000000.0","38692000000.0","38479000000.0","39263000000.0","38393000000.0","39359000000.0","39608000000.0","37532000000.0","37772000000.0","37731000000.0","37800000000.0","31528000000.0","31286000000.0","30565000000.0","30077000000.0","29861000000.0","30210000000.0","29662000000.0","28954000000.0","28545000000.0","29370000000.0","29356000000.0","28645000000.0","28593000000.0","29229000000.0","29740000000.0","29173000000.0","30211000000.0","29855000000.0","29748000000.0","30409000000.0","18139000000.0","20140000000.0","17994000000.0","17513000000.0"
"Net Current Asset Value","-30844000000.0","-31159000000.0","-31634000000.0","-31523000000.0","-31109000000.0","-32186000000.0","-32784000000.0","-33228000000.0","-31328000000.0","-31777000000.0","-32440000000.0","-36034000000.0","-28649000000.0","-29471000000.0","-30780000000.0","-30958000000.0","-36909000000.0","-38061000000.0","-38370000000.0","-38409000000.0","-36237000000.0","-37398000000.0","-36901000000.0","-37166000000.0","-34485000000.0","-35030000000.0","-35130000000.0","-34984000000.0","-35117000000.0","-35742000000.0","-35906000000.0","-35553000000.0","-35091000000.0","-35201000000.0","-35819000000.0","-35236000000.0","-17719000000.0","-16763000000.0","-17475000000.0","-17070000000.0"
"Invested Capital","28117000000.0","27308000000.0","28177000000.0","25954000000.0","27086000000.0","26880000000.0","27327000000.0","27310000000.0","28087000000.0","28275000000.0","29484000000.0","30334000000.0","30199000000.0","29402000000.0","30941000000.0","32146000000.0","26063000000.0","25594000000.0","25884000000.0","26725000000.0","26619000000.0","25610000000.0","26106000000.0","27082000000.0","28315000000.0","27942000000.0","28994000000.0","29211000000.0","28284000000.0","28277000000.0","30063000000.0","31544000000.0","32427000000.0","30092000000.0","29989000000.0","31204000000.0","19102000000.0","17386000000.0","17732000000.0","17035000000.0"
"Average Receivables","2197500000.0","2133000000.0","2243000000.0","2042000000.0","1985000000.0","2034000000.0","2118000000.0","2158500000.0","2054500000.0","2035000000.0","2049500000.0","1953000000.0","2052000000.0","2094000000.0","2018000000.0","1651000000.0","1877000000.0","1956000000.0","1900500000.0","1628000000.0","1800500000.0","1856500000.0","1827500000.0","1509500000.0","1664000000.0","1765000000.0","1690500000.0","1404500000.0","1490500000.0","1527500000.0","1476000000.0","1433000000.0","1354500000.0","1414000000.0","1372000000.0","1289500000.0","1226500000.0","1279000000.0","1155500000.0","990500000.0"
"Average Payables","2813000000.0","2841000000.0","2542500000.0","2657500000.0","2627500000.0","2879500000.0","2612000000.0","2682500000.0","2632500000.0","2669500000.0","2416500000.0","2461000000.0","2584500000.0","2553500000.0","2373000000.0","2296500000.0","2458500000.0","2373000000.0","2201500000.0","1946500000.0","1983000000.0","2037500000.0","1952500000.0","1656500000.0","1651000000.0","1765000000.0","1706000000.0","1481000000.0","1572000000.0","1605000000.0","1576500000.0","1426500000.0","915000000.0","963500000.0","985000000.0","1221500000.0","661000000.0","817500000.0","603000000.0","887500000.0"
"Average Inventory","955500000.0","866500000.0","774000000.0","794000000.0","735000000.0","838000000.0","747000000.0","774500000.0","818500000.0","921000000.0","874500000.0","957500000.0","987000000.0","961500000.0","971500000.0","1043000000.0","717500000.0","677500000.0","679500000.0","779000000.0","391500000.0","398000000.0","356500000.0","426500000.0","329000000.0","344000000.0","334000000.0","322500000.0","317000000.0","328500000.0","349500000.0","357500000.0","299500000.0","298500000.0","321500000.0","325000000.0","250000000.0","235500000.0","223500000.0","221500000.0"
