"Intangible Assets out of Total Assets","0.5403","0.5478","0.5243","0.4822","0.4389","0.4139","0.4591","0.3795","0.3841","0.3336","0.5243","0.5503","0.5685","0.5711","0.5743","0.5682","0.5765","0.5798","0.5612","0.4319","0.4517","0.4551","0.4275","0.3996","0.396","0.3984","0.3968","0.3912","0.3894","0.377","0.368","0.3742","0.3854","0.39","0.3785","0.3652","0.3729","0.314","0.3186","0.333"
"Selling, General and Administrative Expense of Revenue","0.1325","0.2244","0.1765","0.2001","0.1222","0.3564","0.2032","0.2048","0.145","1.0665","0.1239","0.125","0.1425","-3.3217","0.1355","0.131","0.1448","0.1957","0.1596","0.1325","0.1364","0.229","0.105","0.1279","0.1309","0.0779","0.1286","0.1361","0.1462","0.2307","0.138","0.1471","0.1462","0.1718","0.1359","0.1196","0.1206","0.1657","0.1442","0.1658"
"Research and Development Expense of Revenue","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Working Capital","71400000.0","292700000.0","974200000.0","1599600000.0","1042300000.0","1044300000.0","911900000.0","-41100000.0","-144900000.0","253200000.0","206400000.0","710800000.0","791300000.0","1588400000.0","1280100000.0","1026100000.0","994100000.0","978500000.0","1723500000.0","1676700000.0","881600000.0","993600000.0","1650000000.0","1664700000.0","1759400000.0","1773700000.0","1732100000.0","1913800000.0","1907300000.0","1923900000.0","1998600000.0","1844400000.0","1911700000.0","1762500000.0","1304600000.0","1168600000.0","1204400000.0","2430700000.0","2582400000.0","2404000000.0"
"Tangible Asset Value","4700300000.0","4565900000.0","4994200000.0","5915400000.0","7201800000.0","7848400000.0","7133200000.0","9925200000.0","9752100000.0","11620700000.0","8501100000.0","8770000000.0","8359500000.0","8286100000.0","8697900000.0","8974600000.0","8668800000.0","8575000000.0","9262900000.0","7115400000.0","6540800000.0","6235000000.0","6726000000.0","6891200000.0","7012400000.0","6863000000.0","6920600000.0","7063900000.0","7111600000.0","7313300000.0","7423400000.0","7237800000.0","6902600000.0","6754800000.0","7082900000.0","7472000000.0","7228400000.0","9385700000.0","9127800000.0","8545400000.0"
"Net Current Asset Value","-4218000000.0","-4005300000.0","-3655700000.0","-3553200000.0","-5629200000.0","-6019100000.0","-5927200000.0","-8567400000.0","-8687900000.0","-9264500000.0","-9407000000.0","-9730500000.0","-9933400000.0","-9733500000.0","-10194900000.0","-10469100000.0","-10559600000.0","-10662500000.0","-10837700000.0","-3759200000.0","-3802500000.0","-3687100000.0","-2799600000.0","-2782900000.0","-2786800000.0","-2832700000.0","-2813100000.0","-2458000000.0","-2749900000.0","-2849000000.0","-2587900000.0","-2730000000.0","-2867900000.0","-3015800000.0","-3049500000.0","-3155600000.0","-3094700000.0","-2263100000.0","-2013000000.0","-2199600000.0"
"Invested Capital","5684500000.0","5590400000.0","5719900000.0","6179500000.0","9016500000.0","9972600000.0","9514700000.0","13780900000.0","13660900000.0","16050400000.0","13017100000.0","13721400000.0","13816900000.0","14448800000.0","14709600000.0","14642100000.0","14697000000.0","14579600000.0","15682700000.0","7868800000.0","6984900000.0","6843500000.0","6845400000.0","6735800000.0","6815500000.0","6998800000.0","6968800000.0","7475300000.0","7664900000.0","7811100000.0","8127900000.0","8224900000.0","8451000000.0","8420500000.0","8417400000.0","8337400000.0","7867400000.0","9595100000.0","9015400000.0","8711400000.0"
"Average Receivables","712050000.0","606750000.0","725500000.0","796950000.0","842150000.0","694550000.0","950150000.0","1047750000.0","958850000.0","898700000.0","1163150000.0","1308100000.0","1163250000.0","1168900000.0","1247450000.0","1226450000.0","1105000000.0","1102100000.0","1082000000.0","1004900000.0","942950000.0","887100000.0","910700000.0","937250000.0","887650000.0","849500000.0","877000000.0","882050000.0","869700000.0","802450000.0","883150000.0","916850000.0","923700000.0","822950000.0","896950000.0","964600000.0","921200000.0","854800000.0","1049650000.0","1036300000.0"
"Average Payables","919300000.0","739900000.0","848950000.0","989800000.0","1075300000.0","893350000.0","1171100000.0","1419450000.0","1299750000.0","1214650000.0","1410200000.0","1713550000.0","1496900000.0","1423700000.0","1493850000.0","1590400000.0","1388350000.0","1344200000.0","1335800000.0","1401000000.0","1195100000.0","1137000000.0","1100600000.0","1263850000.0","1071400000.0","1001400000.0","957600000.0","1039600000.0","926150000.0","864100000.0","845850000.0","987950000.0","908600000.0","797550000.0","807550000.0","970000000.0","873150000.0","766250000.0","871400000.0","956600000.0"
"Average Inventory","1353350000.0","989150000.0","1440950000.0","1544650000.0","1732600000.0","1343350000.0","2107650000.0","2254250000.0","2018800000.0","1859800000.0","2439250000.0","2654500000.0","2380050000.0","2208950000.0","2573500000.0","2512600000.0","2307750000.0","2105250000.0","2325600000.0","2140550000.0","1940500000.0","1836500000.0","1967800000.0","2003150000.0","1792300000.0","1700650000.0","1976950000.0","2083250000.0","1891300000.0","1709800000.0","2085250000.0","2233750000.0","2026700000.0","1874000000.0","2137950000.0","2162050000.0","1926250000.0","1775700000.0","2473200000.0","2318250000.0"
