"Income Quality","4.4091","1.4127","3.8607","-2.1","5.812","3.8261","3.9222","16.4198","0.981","1.625","2.7608","1.0352","0.8306","1.55","2.2463","1.2482","2.0978","1.1103","2.1232","0.9247","1.3654","1.0671","2.3263","0.9055","1.7371","1.4414","2.6552","0.605","1.9521","1.7586","2.6163","1.253","4.6857","2.5309","5.7941","1.169","1.5245","1.2857","2.1934","0.5723"
"Payout Ratio","0.561","0.974","0.316","-6.167","0.552","1.37","0.37","12.14","0.333","0.552","0.246","0.446","0.34","0.446","0.217","0.429","0.319","0.405","0.191","0.37","0.355","0.375","0.205","0.383","0.284","0.348","0.189","0.37","0.299","0.302","0.203","0.421","0.327","0.421","0.516","0.485","0.242","0.296","0.154","0.203"
"Intangible Assets out of Total Assets","0.0292","0.0306","0.0303","0.0299","0.0535","0.0565","0.0565","0.0521","0.0461","0.0467","0.0471","0.047","0.0196","0.0203","0.0204","0.0204","0.0205","0.0215","0.0216","0.0212","0.0212","0.0212","0.0206","0.024","0.0259","0.0258","0.0071","0.0072","0.0073","0.0076","0.0081","0.0081","0.0084","0.0092","0.0094","0.0087","0.0091","0.0095","0.0095","0.0097"
"Selling, General and Administrative Expense of Revenue","0.2966","0.3125","0.2715","0.2905","0.2933","0.321","0.2788","0.3098","0.2694","0.302","0.2681","0.292","0.2745","0.288","0.2573","0.2913","0.2681","0.2914","0.2599","0.2845","0.2784","0.2899","0.2644","0.2934","0.273","0.2867","0.2579","0.2887","0.2696","0.2995","0.2792","0.296","0.2724","0.3008","0.2787","0.3018","0.2552","0.2786","0.2299","0.2807"
"Research and Development Expense of Revenue","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Working Capital","22000000.0","24000000.0","213000000.0","144000000.0","29000000.0","56000000.0","103000000.0","698000000.0","1976000000.0","2468000000.0","2424000000.0","2329000000.0","2549000000.0","2576000000.0","2687000000.0","2219000000.0","2333000000.0","2773000000.0","2855000000.0","2809000000.0","2821000000.0","3114000000.0","2985000000.0","2535000000.0","2182000000.0","2365000000.0","2945000000.0","2783000000.0","2719000000.0","2638000000.0","2040000000.0","1896000000.0","1819000000.0","1478000000.0","1616000000.0","1523000000.0","1595000000.0","1597000000.0","1726000000.0","1559000000.0"
"Tangible Asset Value","7923000000.0","7533000000.0","7620000000.0","7728000000.0","7695000000.0","7264000000.0","7263000000.0","8139000000.0","9253000000.0","9115000000.0","8810000000.0","8833000000.0","8731000000.0","8458000000.0","8399000000.0","8410000000.0","8373000000.0","7960000000.0","7914000000.0","8090000000.0","8071000000.0","8083000000.0","8316000000.0","8139000000.0","7536000000.0","7547000000.0","7409000000.0","7329000000.0","7243000000.0","6903000000.0","6526000000.0","6463000000.0","6287000000.0","5707000000.0","5608000000.0","6011000000.0","5756000000.0","5533000000.0","5547000000.0","5434000000.0"
"Net Current Asset Value","-3903000000.0","-3925000000.0","-3746000000.0","-3721000000.0","-3843000000.0","-3832000000.0","-3813000000.0","-3291000000.0","-1777000000.0","-1589000000.0","-1581000000.0","-1658000000.0","-1418000000.0","-1390000000.0","-1266000000.0","-1344000000.0","-1223000000.0","-1175000000.0","-1095000000.0","-1148000000.0","-1143000000.0","-854000000.0","-975000000.0","-1121000000.0","-970000000.0","-760000000.0","-617000000.0","-785000000.0","-821000000.0","-873000000.0","-953000000.0","-1079000000.0","-1132000000.0","-1193000000.0","-1234000000.0","-1342000000.0","-1282000000.0","-1268000000.0","-1124000000.0","-836000000.0"
"Invested Capital","6293000000.0","6477000000.0","6358000000.0","6734000000.0","6264000000.0","6644000000.0","6562000000.0","6938000000.0","8515000000.0","8542000000.0","8314000000.0","8519000000.0","8239000000.0","7929000000.0","7777000000.0","7547000000.0","7406000000.0","7597000000.0","7534000000.0","7643000000.0","7506000000.0","7372000000.0","7511000000.0","7211000000.0","6667000000.0","6408000000.0","6805000000.0","7152000000.0","6960000000.0","6874000000.0","6330000000.0","6483000000.0","6371000000.0","6316000000.0","6448000000.0","6648000000.0","6434000000.0","6246000000.0","6051000000.0","5633000000.0"
"Average Receivables","291500000.0","216500000.0","197500000.0","215500000.0","1447500000.0","1245000000.0","1251000000.0","1234000000.0","2543000000.0","2216500000.0","2241500000.0","2199500000.0","2411500000.0","2127000000.0","2153000000.0","2117000000.0","2333000000.0","2047500000.0","2081000000.0","2041500000.0","2250500000.0","1988500000.0","2029500000.0","2005000000.0","2178500000.0","1966500000.0","2030500000.0","2015500000.0","2127500000.0","1942500000.0","1988500000.0","1967000000.0","2073500000.0","1863500000.0","1865000000.0","1826000000.0","1924000000.0","1704000000.0","1236000000.0","1200874000.0"
"Average Payables","1654000000.0","1523000000.0","1332000000.0","1670500000.0","1596500000.0","1514500000.0","1326000000.0","1680500000.0","1559000000.0","1460000000.0","1295500000.0","1560500000.0","1462000000.0","1276500000.0","1137000000.0","1397500000.0","1370000000.0","1191000000.0","964000000.0","1301500000.0","1216000000.0","1105500000.0","881500000.0","1155000000.0","1068500000.0","971500000.0","786000000.0","1017000000.0","967000000.0","751000000.0","644500000.0","892500000.0","804000000.0","616000000.0","559500000.0","771500000.0","750500000.0","669000000.0","566500000.0","748201000.0"
"Average Inventory","2054500000.0","2142500000.0","1920500000.0","2406500000.0","2018000000.0","2071000000.0","1839000000.0","2315000000.0","1904500000.0","1857500000.0","1632000000.0","2011500000.0","1634500000.0","1591500000.0","1445500000.0","1722500000.0","1429000000.0","1428500000.0","1254000000.0","1578500000.0","1273000000.0","1260500000.0","1062500000.0","1407000000.0","1103500000.0","1108000000.0","937500000.0","1250000000.0","992000000.0","1035500000.0","899000000.0","1235500000.0","964500000.0","1041500000.0","928000000.0","1260000000.0","1026500000.0","1092000000.0","976500000.0","1235115000.0"
