"Intangible Assets out of Total Assets","0.3521","0.3532","0.3471","0.36","0.3741","0.3766","0.3762","0.3925","0.3229","0.1443","0.3624","0.3672","0.3671","0.3727","0.3603","0.3658","0.3672","0.3805","0.3877","0.3907","0.3774","0.3734","0.3821","0.425","0.4048","0.3988","0.4088","0.4","0.4186","0.4151","0.4289","0.4424","0.4451","0.4537","0.4593","0.4381","0.4144","0.4247","0.4518","0.4205"
"Selling, General and Administrative Expense of Revenue","0.1857","0.1656","0.2027","0.1686","0.1889","0.1771","0.1743","0.1781","0.1978","0.1924","0.1931","0.1913","0.1966","0.1535","0.1984","0.2145","0.2275","0.2277","0.2301","0.2338","0.2284","0.2252","0.223","0.2308","0.2316","0.2261","0.2282","0.2205","0.225","0.2311","0.2223","0.2234","0.2304","0.2265","0.2189","0.2251","0.2314","0.2208","0.2214","0.2246"
"Research and Development Expense of Revenue","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Working Capital","914029000.0","899662000.0","882763000.0","886163000.0","854064000.0","918206000.0","795258000.0","867574000.0","1107667000.0","995540000.0","932204000.0","942640000.0","862220000.0","872254000.0","858951000.0","900294000.0","919525000.0","912817000.0","831101000.0","844309000.0","860256000.0","873865000.0","979557000.0","695854000.0","829022000.0","863278000.0","849242000.0","815472000.0","805140000.0","785407000.0","746486000.0","698663000.0","636354000.0","603295000.0","548821000.0","529640000.0","567625000.0","518974000.0","370810000.0","645814000.0"
"Tangible Asset Value","2264524000.0","2268930000.0","2346582000.0","2297972000.0","2190079000.0","2194915000.0","2218139000.0","2097164000.0","2870836000.0","2520299000.0","1831015000.0","1808286000.0","1834761000.0","1797094000.0","1903835000.0","1870591000.0","1747696000.0","1661382000.0","1615053000.0","1596621000.0","1681307000.0","1716559000.0","1647171000.0","1378643000.0","1498530000.0","1542136000.0","1480096000.0","1529959000.0","1423199000.0","1417292000.0","1326470000.0","1257012000.0","1247619000.0","1165584000.0","1133774000.0","1186182000.0","1244968000.0","1194623000.0","1057875000.0","1202326000.0"
"Net Current Asset Value","-294647000.0","-309887000.0","-336771000.0","-351484000.0","-390162000.0","-331517000.0","-482267000.0","-422651000.0","-923799000.0","142100000.0","84422000.0","95978000.0","14115000.0","22704000.0","17335000.0","59242000.0","81304000.0","74013000.0","1371000.0","13529000.0","26880000.0","39347000.0","25764000.0","65464000.0","195370000.0","226281000.0","223923000.0","187253000.0","172379000.0","152300000.0","133175000.0","77272000.0","11002000.0","-9705000.0","-58648000.0","-76555000.0","-38290000.0","-86545000.0","240338000.0","448213000.0"
"Invested Capital","2438892000.0","2342066000.0","2450919000.0","2434752000.0","2405844000.0","2286782000.0","2449590000.0","2334232000.0","3715261000.0","2317896000.0","1697231000.0","1701328000.0","1716055000.0","1713723000.0","1661678000.0","1547900000.0","1476815000.0","1432635000.0","1460577000.0","1438533000.0","1449200000.0","1463130000.0","1598134000.0","1310347000.0","1300044000.0","1311040000.0","1290347000.0","1305789000.0","1320462000.0","1253350000.0","1252536000.0","1298222000.0","1247787000.0","1220219000.0","1191687000.0","1142683000.0","1103718000.0","1075426000.0","584042000.0","671503000.0"
"Average Receivables","892336000.0","935636500.0","881058000.0","865046500.0","781781500.0","771445000.0","750959500.0","735436500.0","680701000.0","678032000.0","645847000.0","646336500.0","568406500.0","615850000.0","583655000.0","571380000.0","499509000.0","545251500.0","522801000.0","509984000.0","516680500.0","556186500.0","512594000.0","509608000.0","525695000.0","541637000.0","524459500.0","535105500.0","537371000.0","527773500.0","512552500.0","487529500.0","470579500.0","473085000.0","454044000.0","406253000.0","391457500.0","415931000.0","421574000.0","403151500.0"
"Average Payables","529562500.0","591556000.0","525592500.0","518917500.0","489682000.0","444773500.0","422474000.0","415115000.0","422215000.0","332675000.0","336113000.0","345580000.0","307978500.0","295925500.0","275835500.0","288217000.0","215019500.0","228855000.0","205138500.0","204527000.0","202027000.0","208974000.0","180817000.0","175180500.0","191136500.0","201829500.0","178131000.0","169201500.0","189926500.0","187279500.0","178656500.0","181292000.0","191512500.0","187669000.0","180154500.0","185148500.0","177523500.0","188583000.0","164386500.0","159145500.0"
"Average Inventory","788265000.0","717021500.0","820735000.0","774151500.0","757941500.0","565281000.0","664516000.0","626371000.0","617782000.0","422442500.0","482864500.0","471009000.0","453558500.0","398513000.0","401878000.0","386539000.0","353194000.0","340257500.0","343710500.0","339150500.0","332302000.0","328023000.0","329022500.0","327011500.0","341429000.0","312409500.0","312953500.0","300660500.0","317931500.0","279329500.0","293967000.0","303141500.0","309350500.0","275586000.0","287037000.0","296040500.0","300049000.0","265722500.0","265864000.0","258088500.0"
