"Income Quality","-12.0833","1.8693","22.4615","6.8333","7.025","1.5712","13.2083","6.0645","-9.5","2.9441","-5.5303","1.4048","2.8966","1.4106","-8.973","17.2727","12.125","1.7628","3.6056","7.6316","-45.5","1.7411","2.2034","1.7188","3.0175","1.6541","3.5342","3.0143","3.1458","1.8125","2.1491","2.0588","0.9296","1.9278","1.6824","3.8462","0.6409","1.873","1.7259","7.7563"
"Payout Ratio","3.4","0.09","6.8","-2.833","-2.308","0.075","3.333","-2.727","4.167","0.138","-1.087","-0.862","-1.9","0.055","-1.462","-4.75","-2.833","0.061","0.708","-2.833","7.5","0.06","0.375","-0.714","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Intangible Assets out of Total Assets","0.3237","0.2658","0.3035","0.3387","0.312","0.2711","0.3093","0.3525","0.2723","0.305","0.3575","0.3622","0.2799","0.2617","0.308","0.3461","0.2543","0.4","0.4673","0.5323","0.3187","0.395","0.4071","0.435","0.4043","0.3796","0.4284","0.4356","0.4175","0.3879","0.4441","0.4674","0.4237","0.3768","0.4357","0.473","0.4224","0.4372","0.4349","0.453"
"Selling, General and Administrative Expense of Revenue","0.4822","0.2412","0.5364","0.5257","0.5279","0.2483","0.5157","0.5063","0.5718","0.2548","0.6128","0.6046","0.5122","0.2232","0.5895","0.6045","0.6455","0.2348","0.5181","0.5712","0.7403","0.2352","0.4254","0.5357","0.6702","0.2403","0.4761","0.5827","0.466","0.2558","0.4361","0.5422","0.5646","0.2456","0.4411","0.5218","0.5713","0.2477","0.3957","0.5546"
"Research and Development Expense of Revenue","0.3124","0.0968","0.2392","0.3162","0.3117","0.099","0.2221","0.2987","0.3089","0.0965","0.251","0.3088","0.3681","0.0779","0.2379","0.283","0.3521","0.0794","0.1912","0.2989","0.4156","0.0846","0.1642","0.2835","0.4607","0.0887","0.18","0.2932","0.2845","0.0877","0.172","0.2975","0.3326","0.0917","0.1811","0.2827","0.3596","0.1142","0.1794","0.3356"
"Working Capital","-529000000.0","-239000000.0","-1124000000.0","-919000000.0","-637000000.0","-554000000.0","-882000000.0","-460000000.0","816000000.0","741000000.0","469000000.0","1077000000.0","1200000000.0","1755000000.0","751000000.0","797000000.0","1116000000.0","1154000000.0","316000000.0","260000000.0","258000000.0","743000000.0","121000000.0","244000000.0","449000000.0","600000000.0","520000000.0","874000000.0","1074000000.0","1170000000.0","562000000.0","616000000.0","884000000.0","909995000.0","333610000.0","208098000.0","306324000.0","238897000.0","482331000.0","654222000.0"
"Tangible Asset Value","2751000000.0","3648000000.0","3046000000.0","2601000000.0","2924000000.0","3601000000.0","3004000000.0","2482000000.0","3615000000.0","3680000000.0","3370000000.0","3213000000.0","3745000000.0","4142000000.0","3265000000.0","2660000000.0","4091000000.0","3486000000.0","2711000000.0","2102000000.0","3191000000.0","3095000000.0","2942000000.0","2646000000.0","3044000000.0","3454000000.0","2846000000.0","2790000000.0","3028000000.0","3322000000.0","2656000000.0","2372000000.0","2781000000.0","3136652000.0","2477203000.0","2163730000.0","2695410000.0","2559872000.0","2470389000.0","2161448000.0"
"Net Current Asset Value","-1299000000.0","-1017000000.0","-1909000000.0","-1735000000.0","-1475000000.0","-1381000000.0","-2241000000.0","-1355000000.0","-76000000.0","-107000000.0","-313000000.0","326000000.0","498000000.0","1066000000.0","58000000.0","106000000.0","441000000.0","460000000.0","-385000000.0","-415000000.0","-417000000.0","49000000.0","-565000000.0","-442000000.0","-240000000.0","-102000000.0","-683000000.0","-318000000.0","-82000000.0","8000000.0","-606000000.0","-546000000.0","-301000000.0","-213955000.0","-784543000.0","-915707000.0","-813161000.0","-863337000.0","-616102000.0","-439065000.0"
"Invested Capital","766000000.0","304000000.0","1001000000.0","1160000000.0","1035000000.0","447000000.0","1566000000.0","971000000.0","1563000000.0","860000000.0","1278000000.0","1810000000.0","1974000000.0","1384000000.0","1349000000.0","1589000000.0","2301000000.0","1027000000.0","1215000000.0","1311000000.0","2032000000.0","1148000000.0","1611000000.0","1676000000.0","1516000000.0","1039000000.0","1907000000.0","2540000000.0","2591000000.0","2483000000.0","1963000000.0","2037000000.0","2016000000.0","1603622000.0","1900324000.0","1964477000.0","1812828000.0","1696724000.0","1811184000.0","2015597000.0"
"Average Receivables","105500000.0","229500000.0","516500000.0","122500000.0","99500000.0","212000000.0","485500000.0","132000000.0","103000000.0","243500000.0","447000000.0","138500000.0","122500000.0","294500000.0","488000000.0","160500000.0","136000000.0","303000000.0","566500000.0","175000000.0","156500000.0","280000000.0","536500000.0","156500000.0","153000000.0","235000000.0","474500000.0","153500000.0","135000000.0","238338000.0","454786000.0","151490000.0","131115000.0","248861500.0","406978500.0","143699000.0","129460500.0","207911500.0","341445500.0","119958500.0"
"Average Payables","170500000.0","269500000.0","272000000.0","171500000.0","187000000.0","278000000.0","279500000.0","188000000.0","167500000.0","239500000.0","249000000.0","183000000.0","141000000.0","212000000.0","219000000.0","167500000.0","138000000.0","220000000.0","212500000.0","167500000.0","134000000.0","202500000.0","205500000.0","163000000.0","136000000.0","181000000.0","179000000.0","136000000.0","123000000.0","156831000.0","140772000.0","122619000.0","109099000.0","152096500.0","133356500.0","145589000.0","117498500.0","142937000.0","132234500.0","128897000.0"
"Average Inventory","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
